DATAFLOW,LAST UPDATE,freq,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EE,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EL,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2014,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2015,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2016,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2017,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2018,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2019,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2020,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2021,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2022,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2023,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,ES,2024,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2005,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2006,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2007,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2008,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2009,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2010,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2011,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2012,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2013,,m,
ESTAT:NRG_IND_EFF(1.0),13/02/26 23:00:00,A,PEC_DT2030,I05,EU27_2020,2014,,m,
